course_id,course_title,course_url,course_instructor,course_rating,course_duration,course_details,course_level,course_no_of_reviews,course_no_of_enrolled
ud_2577762,Create Your Laravel Hotel App with Translations 4 Languages,https://www.udemy.com/course/hotel-app/,MillionCourses Learning Solutions,3.6898026,5.5,,0,16,60
ud_2696532,Plan and create APIs specifications with OpenAPI/Swagger,https://www.udemy.com/course/plan-and-create-apis-specifications-with-openapiswagger/,Estía Training,3.599906,4.0,,0,16,131
ud_4876418,NestJs with GraphQL and Prisma,https://www.udemy.com/course/nestjs-with-graphql-and-prisma/,Haider Malik,3.911109,2.5,,2,16,77
ud_5630118,Full Stack Web Development Using DJANGO,https://www.udemy.com/course/full-stack-web-development-using-django/,Dr. Umesh Dutta,4.6121798,6.0,,0,16,131
ud_4686178,"Learn Solana Development - Web3Js, Smart Contracts",https://www.udemy.com/course/learn-solana-development/,Chandanjyoti Hazarika,4.3713083,5.0,,0,16,167
ud_2200844,"React Native: Tips, Tricks, and Techniques",https://www.udemy.com/course/react-native-tips-tricks-and-techniques/,Packt Publishing,4.225133,3.5,,1,16,137
ud_1342004,"Universal JavaScript with React, Node, and Redux",https://www.udemy.com/course/universal-javascript-with-react-node-and-redux/,Packt Publishing,4.090927,2.0,,2,16,70
ud_951252,RactiveJS Fundamentals for Web Developers,https://www.udemy.com/course/ractivejs-fundamentals-for-web-developers/,Eduonix Learning Solutions,4.1353297,4.0,,2,16,148
ud_935376,Mastering in Visualization with R programming,https://www.udemy.com/course/mastering-in-visualization-with-r-programming/,Elementary Learners,3.777131,3.5,,0,16,426
ud_951252,RactiveJS Fundamentals for Web Developers,https://www.udemy.com/course/ractivejs-fundamentals-for-web-developers/,Eduonix Learning Solutions,4.1353297,4.0,,2,16,148
ud_3789512,Intro to JavaScript APIs,https://www.udemy.com/course/intro-to-javascript-apis/,Tiffany Ford,4.6188765,4.0,,2,16,211
ud_4350160,Build A TodoList with Java Spring Boot and Ionic Angular,https://www.udemy.com/course/build-a-todolist-with-java-spring-boot-and-ionic-angular/,CodeBrains.IO Tech Training,3.9163983,1.5,,1,16,4927
ud_4497700,Full Redux Course-Redux from Beginner To Advanced Level 2022,https://www.udemy.com/course/redux-for-beginners-with-basic-application-with-react/,Indian Coders,4.1689816,1.5,,0,16,2703
ud_4610528,Create a blog using php mysql and javascript,https://www.udemy.com/course/create-a-blog-using-php-mysql-and-javascript/,Ela Eli,4.352368,6.5,,2,16,360
ud_1013352,Learn MEAN Stack By Building  A ToDo App,https://www.udemy.com/course/learn-mean-stack-building-a-todo-app/,Eduonix Learning Solutions,4.0234137,1.5,,1,16,112
ud_1920502,Learn to build progressive web apps using JavaScript,https://www.udemy.com/course/learn-to-build-progressive-web-apps-using-javascript/,Eduonix Learning Solutions,4.087379,4.0,,1,16,338
ud_4688826,Build a Hotspot Management App with Laravel & Router OS API,https://www.udemy.com/course/build-a-hotspot-management-app-with-mikrotik-router-os-api/,Simon Angatia,4.0993056,4.5,,2,17,84
ud_5159996,Build AI Avatar generation Web App using NextJs,https://www.udemy.com/course/ai-powered-nextjs-app/,Pranjal Soni,4.4626207,5.0,,0,16,150
ud_4412672,"Full Stack Ecommerce App With React , Redux , Firebase 2021",https://www.udemy.com/course/full-stack-ecommerce-app-with-react-redux-firebase-2021/,K.Sathyaprakash Reddy,3.9990873,6.5,,1,16,110
ud_1819392,The Complete Issue & Project Tracking Software : ASP.NET MVC,https://www.udemy.com/course/the-complete-issue-project-tracking-software-aspnet-mvc/,Ercan Ayhan,2.960724,1.0,,3,16,109
ud_3354544,"REST APIs & AJAX Operations Using Node, Express, and jQuery",https://www.udemy.com/course/rest-apis-ajax-operations-using-node-express-and-jquery/,Christian Hur,4.4665265,3.5,,1,16,77
ud_4070750,How to Create a WordPress Blog from Scratch with Divi,https://www.udemy.com/course/how-to-create-a-wordpress-blog-from-scratch-with-divi/,Benny Kick,4.414879,5.5,,0,16,112
ud_3769962,Vue 3 and NestJS: A Practical Guide with Docker,https://www.udemy.com/course/vue-nest-admin/,Antonio Papa,3.5775895,6.5,,0,16,151
ud_4385574,Webflow For Beginners : Create Your first Website on Webflow,https://www.udemy.com/course/webflow-for-beginners-learn-webflow-in-40-minutes/,Faisal Iqbal,4.296623,0.7,,1,16,472
ud_4523988,MERN Stack News Application with Tailwind CSS,https://www.udemy.com/course/mern-stack-news-application-with-tailwind-css-2022/,K.Sathyaprakash Reddy,4.066188,5.5,,1,16,136
ud_5655032,Next.js 14 Event Booking Application,https://www.udemy.com/course/nextjs-14-event-booking-application/,K.Sathyaprakash Reddy,4.242919,9.0,,1,16,172
ud_2277951,Blazor and Razor Components in a nutshell,https://www.udemy.com/course/blazor-and-razor-components-in-a-nutshell/,Fiodar Sazanavets,3.9848878,1.0,,2,16,96
ud_2650780,Javascript for Absolute Beginners | Practical Javascript,https://www.udemy.com/course/javascript-fundamentals-for-beginners/,Apex Learning,4.491005,6.0,,0,16,3239
ud_666054,AngularJs Practical Session with Basic To Expert Level,https://www.udemy.com/course/angularjs-get-started-and-become-expert-with-practicals/,Shiwanka Chathuranga,3.8182244,6.5,,0,16,102
ud_3571727,Vanilla Javascript Course 2021,https://www.udemy.com/course/vanilla-javascript-course-2020/,Lia Sue Kim,3.4152064,1.0,,0,16,1873
ud_3808552,Vue 3 and Golang Authentication: Forgot & Reset Password,https://www.udemy.com/course/vue-go-authentication/,Antonio Papa,4.4061656,2.5,,1,16,100
ud_4396238,WordPress Theme Development with Project,https://www.udemy.com/course/wordpress-theme-development-with-project/,Abdullah Nahian,3.6092057,2.0,,0,16,933
ud_5008906,React Crash Cours For Busy Developers With React Hooks[2023],https://www.udemy.com/course/react-quick-start-for-beginners-with-react-hooks-2023/,Simpilfied Programming,4.366379,0.6333333333333333,,1,16,607
ud_5572332,CSS Fundamentals: Comprehensive Training for Web Developers,https://www.udemy.com/course/css-fundamentals-comprehensive-training-for-web-developers/,Mehmood Khalil,4.2823896,5.0,,2,16,4015
ud_4281010,"Build A TodoList with Kotlin, Spring Boot and React",https://www.udemy.com/course/build-a-todolist-with-kotlin-spring-boot-and-react/,CodeBrains.IO Tech Training,3.13425,1.5,,1,16,7683
ud_4581462,WordPress 2023: The Complete WordPress Website Dev Course,https://www.udemy.com/course/complete-wordpress-theme-development-course-for-beginners/,Coding Academy,3.7798686,30.0,,0,16,197
ud_5079114,Alpine JS Masterclass: Learn Alpine.JS with 10 Cool Projects,https://www.udemy.com/course/alpinejs-masterclass/,Sofiullah Chowdhury,4.780314,6.0,,0,16,145
ud_4837964,Backend development with Vert.x,https://www.udemy.com/course/backend-development-with-vertx/,Asad Awadia,4.358771,5.5,,1,16,108
ud_3074278,Learn Front-End Web Development from Scratch,https://www.udemy.com/course/learn-front-end-web-development-from-scratch/,Steve Blucher,4.4006906,10.5,,1,16,45
ud_5376944,Laravel 10 (2023) - Build Microblog Application from Scratch,https://www.udemy.com/course/laravel-develop-php-applications/,Robert Apollo,4.8707647,6.0,,0,16,88
ud_5602928,Product Management 101: Essential Skills for Success,https://www.udemy.com/course/product-management-101-essential-skills-for-success/,Andrew Borysenko,4.2144547,1.0,,0,16,3004
ud_836960,Be a NodeJS expert from scratch,https://www.udemy.com/course/nodejs-tutorials/,Igneus Technologies,3.7410054,4.0,,0,16,147
ud_3320040,How To Make A Complete WordPress Website | WordPress Website,https://www.udemy.com/course/create-a-complete-website-for-business-or-personal-need/,Saif Ali RAAZ,4.0236654,1.0,,0,16,1217
ud_2552747,Projects in MERN : Build Real World Apps Using MERN,https://www.udemy.com/course/projects-in-mern-build-real-world-apps-using-mern/,Eduonix Learning Solutions,2.9330113,8.0,,2,16,125
ud_4266812,Graphql Complete Tutorial With Python  & Fastapi,https://www.udemy.com/course/graphqlpython/,Roni Das,3.0735,4.0,,0,16,1041
ud_4663028,How to Create a Blog Website with WordPress and Elementor,https://www.udemy.com/course/how-to-create-a-blog-website-with-wordpress-and-elementor/,Suadiku Abubakari,4.484653,2.5,,0,16,1313
ud_5150310,Python Programming: Your First Django Web Application,https://www.udemy.com/course/python-programming-your-first-django-web-application/,Justin Mitchel,4.652999,4.5,,1,16,3030
ud_4906844,"3 Portfolio Projects with Laravel + Blade, Vue JS, React JS",https://www.udemy.com/course/3-portfolio-projects-with-laravel-blade-vue-js-react-js-t/,Tony Xhepa,4.7100363,8.5,,2,16,168
ud_4465064,Build Social Media Like App Twitter & Instagram From Scratch,https://www.udemy.com/course/build-full-featured-progressive-web-app/,jack d.,3.7547972,7.0,,0,16,6134
ud_470676,Deploying Ruby on Rails Application in Your Own Server,https://www.udemy.com/course/deploying-ruby-on-rails-application-in-your-own-server/,Saroar Khandoker,3.2873583,1.0,,0,16,783
ud_100114,Intro To AJAX With jQuery ( Web Programming Made Easy ),https://www.udemy.com/course/intro-to-ajax-with-jquery/,Infinite Skills,4.0893188,3.0,,0,16,334
ud_362360,Build Your Own Membership Website With Joomla,https://www.udemy.com/course/build-your-own-membership-website-with-joomla/,Mathew Tamin,3.6721916,1.5,,0,16,1212
ud_1387128,Laravel Foundations: Basics to Every App,https://www.udemy.com/course/laravel-foundations-basics-to-every-app/,Packt Publishing,4.3435388,5.5,,2,16,92
ud_470676,Deploying Ruby on Rails Application in Your Own Server,https://www.udemy.com/course/deploying-ruby-on-rails-application-in-your-own-server/,Saroar Khandoker,3.2873583,1.0,,0,16,783
ud_4663028,How to Create a Blog Website with WordPress and Elementor,https://www.udemy.com/course/how-to-create-a-blog-website-with-wordpress-and-elementor/,Suadiku Abubakari,4.484653,2.5,,0,16,1313
ud_3022334,"Python Django REST API: CRUD MySQL, Basic Auth, OAuth2, JWT",https://www.udemy.com/course/djangorestapi/,Agus Kurniawan,4.216183,3.5,,0,16,143
ud_3711260,The Ultimate Authentication Course with NestJS and VueJS,https://www.udemy.com/course/vue-and-nest-authentication/,Antonio Papa,4.364757,3.5,,0,16,100
ud_5052042,Smart Contract Testing With Solidity: Ethereum,https://www.udemy.com/course/learn-solidity-smart-contract-testing-part-01/,Rehan Aslam,4.535268,3.5,,0,16,72
ud_62095,Joomla Content Management System,https://www.udemy.com/course/cwjoomla-content-management-system/,Intellezy Trainers,4.2075624,2.5,,1,15,97
ud_333902,Learn Basic Microsoft Razor with JQuery and Visual Studio,https://www.udemy.com/course/explorewebsitedevelopment/,E Learning Lab,3.735495,9.5,,1,15,354
ud_3106516,Vue js 2 Project - CMS and Shopping Cart,https://www.udemy.com/course/vue-js-2-project-cms-and-shopping-cart/,Fast & Easy Programming,4.704239,3.5,,0,15,97
ud_1924864,Build websites with Django and Python in 1 hour!,https://www.udemy.com/course/build-websites-with-django-and-python-in-1-hour/,Attreya Bhatt,4.0620694,1.0,,1,15,54
ud_3321320,Vue.js custom Video Player from scratch!,https://www.udemy.com/course/create-custom-html5-video-player-using-vuejs-vuetify/,Sanzhar Mirakhmedov,4.7432795,2.5,,1,15,94
ud_4780748,Build Gatsby site with React and WordPress as a headless CMS,https://www.udemy.com/course/gatsby-js-graphql-wordpress-headless-cms/,Tech Vista,3.8628955,4.0,,0,15,294
ud_4430032,Full Stack Bootcamp Series - Develop About Page [PART 1],https://www.udemy.com/course/fullstackpart1/,Chandrasekaran Janardhanan,4.9529757,5.0,,1,15,88
ud_4463066,Complete Bootstrap with 5 Real time Projects - Live coding,https://www.udemy.com/course/complete-bootstrap-with-5-real-time-projects-live-coding/,NAVEEN SAGGAM,4.697195,11.0,,0,15,101
ud_5703046,Angular Testing: Unit Testing Angular and E2E Testing,https://www.udemy.com/course/angular-testing-unit-testing-angular-and-e2e-testing/,Oleksandr Kocherhin,4.760116,3.5,,0,15,169
ud_5735056,Develop Fullstack Apps with NextJS14 Tailwind CSS & MongoDB,https://www.udemy.com/course/develop-fullstack-apps-with-nextjs14-tailwind-css-mongodb/,Ranjan Pandey,3.9128542,4.5,,0,15,3026
ud_5404830,"Creating a Complete Auth System with PHP, Jquery, Mysql",https://www.udemy.com/course/creating-a-complete-auth-system-with-php-jquery-mysql/,Dharmik Gohil,4.1324425,2.5,,1,15,2475
ud_3733038,Responsive Website from Scratch using Html CSS & Javascript,https://www.udemy.com/course/responsive-website-from-scratch-using-html-css-javascript/,Md Irshad Ansari,4.4433627,2.0,,2,15,48
ud_2893838,Vue js 2 - Beginner to Developer,https://www.udemy.com/course/vue-js-2-beginner-to-developer/,Fast & Easy Programming,4.0970845,8.5,,0,15,74
ud_3656426,Introducing Web Development under Django Python Framework.,https://www.udemy.com/course/web-development-python-django/,Osama Hassan,4.3512726,3.0,,1,15,3543
ud_5242262,Mastering React Hooks: Zero to Hero,https://www.udemy.com/course/mastering-react-hooks-zero-to-hero/,Devossa Academy,4.3381352,3.0,,0,15,110
ud_4699854,WordPress Speed Performance Optimization with Wp Rocket,https://www.udemy.com/course/wordpress-speed-performance-optimization-with-wp-rocket/,Being Commerce,4.8004436,1.5,,0,15,38
ud_1887184,This New PHP MVC AJAX Course Teaches You LOGIN+REGISTRATION!,https://www.udemy.com/course/this-new-php-mvc-ajax-course-teaches-you-registration-system/,Eduard Stefanescu,4.5327015,9.5,,0,15,109
ud_1783062,Mastering ElasticSearch 6.x and the Elastic Stack,https://www.udemy.com/course/mastering-elasticsearch-6x-and-the-elastic-stack/,Packt Publishing,4.0732713,6.0,,2,15,111
ud_1537706,Complete Python Django Single-Page App [The FUTURE],https://www.udemy.com/course/toufiqelahy1/,Toufiq Elahy,3.1369286,1.5,,2,15,6542
ud_4541944,PHP for Beginners - Food Order Website Project,https://www.udemy.com/course/php-for-beginners-food-order-website-project/,Vijay Thapa,4.886428,15.0,,1,15,1190
ud_3736876,Learn PHP and MYSQL- Build a Customer Loyalty Reward System.,https://www.udemy.com/course/learn-php-and-mysql-by-building-a-customer-loyalty-reward-system/,Alex Mureithi Njagi,4.056402,13.5,,1,15,81
ud_1522440,"Image Slider in HTML5, CSS3, JQuery 2021",https://www.udemy.com/course/learn-to-create-image-slider-in-html5-css3-and-jquery/,Usman Raoof,4.766882,3.0,,0,15,1077
ud_1030776,Java Basics: The Complete Guide,https://www.udemy.com/course/learn-java-completely-for-beginners/,Arsalan Qureshi,3.294087,3.0,,1,15,107
ud_2748484,The Ultimate NodeJS and MongoDB Developer Course,https://www.udemy.com/course/ultimate-nodejs-and-mongodb-course/,Mongo Node,3.9684246,4.5,,0,15,91
ud_4299401,"ASP .NET WebServices(ASMX), ASP .NET Web Forms & SQL Server",https://www.udemy.com/course/asp-net-webservicesasmx-asp-net-web-forms-sql-server/,Linda Mazibuko,4.3249965,4.0,,0,15,92
ud_5034534,"Learn APIs development with Prisma, Nodejs, and Postgres",https://www.udemy.com/course/learn-apis-development-with-prisma-nodejs-and-postgres/,Haider Malik,3.351971,7.5,,1,15,182
ud_5612444,Complete E-commerce Website using React JS,https://www.udemy.com/course/complete-e-commerce-website-using-react-js/,Md Al Mamun,3.8391323,9.5,,1,15,479
ud_5101280,"PHP 8.2 Crash Course with PDO, Security and Payment Gateways",https://www.udemy.com/course/php-crash-course-with-pdo-security-payment-gateways/,Morshedul Arefin,4.0989904,20.0,,0,15,127
ud_5657822,"Web Development with Django, Tailwind CSS & AlpineJS - 2024",https://www.udemy.com/course/build-web-application-with-django-tailwind-css-alpinejs-x/,Youssef Software,4.3116393,4.0,,1,15,919
ud_4243228,Database performance for Hibernate developers,https://www.udemy.com/course/database-performance-for-hibernate-developers/,Arkadiusz Fronc,4.3624387,4.5,,0,15,145
ud_820244,HTML & CSS Ultimate Course - Build 10 Websites,https://www.udemy.com/course/html-css-ultimate-course-build-10-websites/,Kashif Iqbal,4.0423517,18.5,,0,15,61
ud_593320,CSS and CSS3 Advanced,https://www.udemy.com/course/css-advance/,Somenath Sen,3.3607159,2.0,,0,15,1084
ud_4338888,Build A TodoList with Laravel and Vue,https://www.udemy.com/course/build-a-todolist-with-laravel-and-vue/,CodeBrains.IO Tech Training,4.4001164,1.5,,1,15,4090
ud_3899400,ColdBox: From Zero to Hero,https://www.udemy.com/course/coldbox-from-zero-to-hero/,Ortus Solutions,3.1695986,5.5,,1,15,56
ud_5082006,Angular & NestJS Full Stack Web Development Bootcamp 2023,https://www.udemy.com/course/the-e-commerce-full-stack-web-development-bootcamp/,App Ready,2.9670637,24.0,,1,15,119
ud_1556830,"Build World Class Websites like ""BBC. com"" with WordPress",https://www.udemy.com/course/build-world-class-websites-like-bbc-com-with-wordpress/,MD Hossain,4.114708,9.5,,0,15,2684
ud_3294530,React Native: React Native with Hooks and Context,https://www.udemy.com/course/react-native-react-native-with-hooks-and-context/,Oak Academy,4.686501,4.0,,0,15,100
ud_4629612,Build your own NFT Candy Machine on the Solana Blockchain,https://www.udemy.com/course/build-your-own-nft-candy-machine-on-the-solana-blockchain/,Pierre Mlrd,4.200423,1.5,,1,15,1788
ud_2639042,Hands-On Web Development with React and GatsbyJS,https://www.udemy.com/course/hands-on-web-development-with-react-and-gatsbyjs/,Packt Publishing,3.7703867,4.0,,1,15,79
ud_5237822,Learn Web Development by Creating a Food Ordering App (2024),https://www.udemy.com/course/guide-to-web-development-hustler-edition/,Azim Ahmed,4.8713903,18.0,,1,15,2207
ud_5406432,Weekend Project: Time Tracker Using ReactJS and Firebase,https://www.udemy.com/course/weekend-project-time-tracker-using-reactjs-and-firebase/,Masynctech Coding School,4.8464007,3.0,,1,15,3052
ud_5784380,AI for Business: Transforming Strategy & Operations,https://www.udemy.com/course/ai-for-business-transforming-strategy-operations/,Skool of AI,4.736535,3.5,,0,15,5021
ud_4501342,Data Driven Development: A/B Testing for Product Engineers,https://www.udemy.com/course/data-driven-development-ab-testing-for-product-engineers/,Seamus James,4.5126247,11.0,,2,15,125
ud_3740616,JavaScript DOM Projects InterActive Dynamic WebPages Games,https://www.udemy.com/course/javascript-dom-js/,Laurence Svekis,4.844253,11.5,,0,15,246
ud_4186716,Build A RESTful API With AdonisJS 5,https://www.udemy.com/course/build-a-restful-api-with-adonisjs-5/,Chimezie Enyinnaya,4.1849136,1.5,,1,15,60
ud_416738,Create a Client Network by Hosting WordPress Sites,https://www.udemy.com/course/create-a-client-network-by-hosting-wordpress-sites/,TJ Nevis,4.6057935,1.0,,2,15,1117
ud_3699266,mern stack portfolio,https://www.udemy.com/course/mern-stack-portfolio/,Odysseas kolas,4.6650863,22.5,,0,15,121
ud_2143988,Spring Boot 2.0: Apps & Microservices,https://www.udemy.com/course/spring-boot-20-apps-microservices/,Packt Publishing,3.8921816,3.5,,2,15,104
ud_3157230,Ecommerce App with Angular 8 & Firebase (Edition 2020),https://www.udemy.com/course/ecommerce-app-with-angular-8-firebase-edition-2020/,SAI Bachir,3.6650145,5.0,,0,15,88
ud_5205022,Collaborative Whiteboard 2023 with React Canvas and SocketIO,https://www.udemy.com/course/collaborative-whiteboard-2023-with-react-canvas-and-socketio/,Marek Gryszkiewicz,4.7635365,7.0,,0,15,672
ud_4762188,The Complete Javascript Bootcamp 2023: Zero to Mastery,https://www.udemy.com/course/javascript-bootcamp-zero-to-mastery/,Manish Kumar,4.070977,2.0,,1,15,1051
ud_1772792,Modern PHP MySQL Masterclass from Scratch- Chat Box Project,https://www.udemy.com/course/modern-php-mysql-masterclass-from-scratch-project-included/,Edmund P Obiri & IT Training Center,4.4443192,3.5,,0,14,567
ud_1900584,Web Hosting Made Simple. Host your own website almost FREE,https://www.udemy.com/course/web-hosting-made-simple/,Warren Prasad,3.691366,2.0,,1,14,82
ud_4641530,"Social Network App With React ,Redux ,Firebase ,Tailwind CSS",https://www.udemy.com/course/social-network-app-with-react-redux-firebase-tailwind-css/,K.Sathyaprakash Reddy,4.6381564,6.5,,1,14,167
ud_5731320,"Next.js 14 Real Estate App with Prisma , MongoDB , Clerk",https://www.udemy.com/course/nextjs-14-real-estate-app-with-prisma-mongodb-clerk/,K.Sathyaprakash Reddy,4.5045805,9.5,,0,14,95
ud_5275930,WordPress & SEO Power 2023:  Ultimate Web Developer Bootcamp,https://www.udemy.com/course/wordpress-complete-course-2023/,WP So Simple,4.454796,39.5,,1,14,477
ud_1554052,LEARNING PATH: Webpack: Web Development with Webpack,https://www.udemy.com/course/learning-path-webpack-web-development-with-webpack/,Packt Publishing,3.944309,6.5,,1,14,148
ud_3229481,Fetch Api data with React,https://www.udemy.com/course/fetch-api-data-with-react/,Telmo Sampaio,4.7379365,1.0,,2,14,72
ud_3729082,"HTML,CSS,JS and Projects (Flexbox&Grid)",https://www.udemy.com/course/uwdbc-ultimate-web-development-boot-camp-2021/,Muhammad Haroon,4.340114,49.5,,0,14,1762
ud_3862056,Drupal 8 Learning for Beginners - Drupal Masterclass,https://www.udemy.com/course/drupal-learning/,Ichsan Kurnia,4.479238,4.5,,1,14,59
ud_4407588,Apache Kafka 101 With Java (Spring Boot) For Beginners,https://www.udemy.com/course/apache-kafka-101-with-java-spring-boot-for-beginners/,Senol Atac,4.164861,3.0,,1,14,115
ud_4351802,Complete React GraphQL MongoDB for both frontend and backend,https://www.udemy.com/course/complete-react-graphql-nodejs-mongodb-for-both-frontend-and-backend/,Kim Chen,4.6640906,1.0,,0,14,4588
ud_5586988,400+ Frontend Interview Questions & Answer November 2023,https://www.udemy.com/course/400-frontend-interview-questions-answer-october-2023/,Aniket Panchal,4.354081,6.983333333333333,,0,14,4112
ud_2253614,Web Scraping and Mapping Dam Levels in Python Linux Version,https://www.udemy.com/course/web-scraping-and-mapping-dam-levels-in-python-and-leaflet/,EBISYS R&D,3.8113978,2.5,,0,14,148
ud_4285978,Mastering MEAN.JS: Fullstack Ultimate Course,https://www.udemy.com/course/mastering-meanjs-fullstack-ultimate-course/,Rupesh Tiwari,4.368562,19.0,,1,14,1162
ud_3287340,JavaScript: Under the Hood ( Beginner to Expert ),https://www.udemy.com/course/javascript-under-the-hood/,Harshit Agrawal,4.248709,4.5,,0,14,610
ud_4882122,Learn Laravel - Building an Inventory Management System,https://www.udemy.com/course/complete-inventory-management-system-with-laravel/,360 Soft,4.421255,14.5,,0,14,107
ud_5432938,Creating & Selling Squarespace Website Templates,https://www.udemy.com/course/creating-selling-squarespace-website-templates/,Christ Raharja,4.019216,3.5,,0,14,2482
ud_1894232,Become a WordPress Developer,https://www.udemy.com/course/become-a-wordpress-developer/,Igor Benić,4.330517,16.5,,1,14,2097
ud_1875902,SAP® Web IDE Plugin Development,https://www.udemy.com/course/sap-web-ide-plugin-development/,CS PRO,3.953035,1.0,,2,14,1030
ud_1770136,JavaScript Exercise - Tank Shooter Game from Scratch,https://www.udemy.com/course/javascript-course-game/,Laurence Svekis,4.7291803,2.5,,1,14,2271
ud_686644,Full Meteor Javascript : From Basic to Meteor Javascript,https://www.udemy.com/course/a-creatives-guide-to-javascript-mastering-the-fundamentals/,University of Geeks,3.1659195,2.5,,0,14,229
ud_334586,The Ultimate BackboneJS Course - Learn By Building a Website,https://www.udemy.com/course/backbonejs-essential-training/,QScutter Tutorials,3.7988005,2.5,,0,14,128
ud_996332,Online Login / Authentication System without database,https://www.udemy.com/course/online-login-authentication-system-without-database-using-php/,Hariprasath P,3.8737793,1.0,,1,14,991
ud_4281008,"Build A TodoList with Kotlin, Spring Boot and Angular",https://www.udemy.com/course/build-a-todolist-with-kotlin-spring-boot-and-angular/,CodeBrains.IO Tech Training,3.9212525,1.5,,1,14,5698
ud_4651056,Build Video Subscription Platform using Python and Django,https://www.udemy.com/course/build-video-subscription-platform-using-python-and-django/,The Zero2Launch Team,3.445966,3.0,,1,14,73
ud_3361524,"Deno - The Practical Guide (MVC, SQL, NoSQL, REST API)",https://www.udemy.com/course/deno-the-practical-guide/,Donald Latumahina,4.189833,8.5,,0,14,130
ud_5272514,Spring boot & Paypal Payment Integration,https://www.udemy.com/course/spring-boot-paypal-payment-integration/,BOUALI Ali,4.0363736,1.0,,0,14,61
ud_1921364,JavaScript Data Binding,https://www.udemy.com/course/javascript-data-binding/,Stan Georgian,4.73915,1.5,,2,14,214
ud_1164432,Learning Path: Aurelia: Web Development for UI Developers,https://www.udemy.com/course/learning-path-aurelia-web-development-for-ui-developers/,Packt Publishing,3.780591,11.5,,3,14,155
ud_2262568,Php mysql Development with Ajax & Modern JavaScript ES6,https://www.udemy.com/course/php-mysql-development-with-ajax-modern-javascript-es6/,Franckk John,4.145741,8.0,,0,14,104
ud_1653876,Complete Guide to Setup AWS SES Email Server with WordPress,https://www.udemy.com/course/complete-guide-to-setup-aws-ses-email-server-with-wordpress/,Sorted Odoo,3.9524035,1.0,,0,14,125
ud_1164432,Learning Path: Aurelia: Web Development for UI Developers,https://www.udemy.com/course/learning-path-aurelia-web-development-for-ui-developers/,Packt Publishing,3.780591,11.5,,3,14,155
ud_2384514,CSS Animation Build 5 Projects,https://www.udemy.com/course/css-animation-masterclass/,Telmo Sampaio,4.8179812,2.5,,2,14,2409
ud_4027020,Angular 8 with Project,https://www.udemy.com/course/angular-8-with-project/,EduOlc Team,3.9503427,2.0,,0,14,4033
ud_170522,Meteor: Build a real-time web app using only JavaScript!,https://www.udemy.com/course/meteor-course/,Dave Kaplan,3.3237991,0.55,,1,14,812
ud_1270118,"Learn HTML, CSS and Javascript programming in this course",https://www.udemy.com/course/learn-html-css-programming-and-javascript/,Ricky Wahowa,3.3015552,15.5,,1,14,66
ud_2715276,"Create a web app with React, MongoDB, Express and Nodejs",https://www.udemy.com/course/create-a-web-app-with-mern/,Amazing Tutorials,4.506812,15.5,,0,14,79
ud_5222646,"Creating an API server in Rust with Rocket, SeaORM and JWT",https://www.udemy.com/course/rest-api-server-rust-rocket-seaorm-jwt/,Afaan Bilal,4.6164455,2.0,,1,14,211
ud_740348,WordPress Shortcodes Ultimate Advanced Expert,https://www.udemy.com/course/wordpress-shortcodes-ultimate-advanced-expert/,Bruce Chamoff,4.222596,2.0,,0,14,225
ud_1257402,Customer Invoice Billing Application in PHP & MySQL,https://www.udemy.com/course/php-customer-invoice-billing-application/,Vivek Vengala,3.6202345,4.5,,0,14,110
ud_5559294,Building & Designing 3D Portfolio Website with Three JS,https://www.udemy.com/course/building-designing-3d-portfolio-website-with-three-js/,Christ Raharja,3.1159875,2.5,,1,14,3006
ud_5619384,NodeJS - The Complete Guide For Beginners 2024,https://www.udemy.com/course/nodejs-the-complete-guide-for-beginners-2023/,Abdelmouiz KERIM,4.5949674,3.0,,1,14,946
ud_2913638,WhatsApp Web Clone from Scratch with ReactJS,https://www.udemy.com/course/whatsapp-web-clone-from-scratch-with-reactjs/,Kamran Wajdani,4.4834504,4.5,,2,14,92
ud_1746072,Deep dive into ASP.NET MVC part 2,https://www.udemy.com/course/deep-dive-into-aspnet-mvc-part-2/,Sandeep Soni,4.730914,10.5,,1,14,666
ud_4902404,"Expence Tracker App In React , Redux , Firebase , Mantine",https://www.udemy.com/course/expence-tracker-app-in-react-redux-firebase-mantine/,K.Sathyaprakash Reddy,4.6988482,5.5,,1,14,82
ud_2721644,Bazor + API + Classroom quiz example,https://www.udemy.com/course/build-full-stack-web-applications-using-only-c/,Taurius Litvinavicius,3.2937455,3.0,,2,13,4448
ud_1058434,Practical Web Programming 101,https://www.udemy.com/course/practical-web-programming-101/,Ireneusz Erik Owsiak,3.1547318,10.5,,0,13,229
ud_2495036,Rich message Business Chatbots in Angular 8 with Dialogflow,https://www.udemy.com/course/business-rich-message-chatbots-in-angular-8-with-dialogflow/,Bhushan Pawar,3.5315177,2.0,,2,13,1961
ud_392836,Easily Learn Web Development With OptimizePress,https://www.udemy.com/course/optimizepress/,Mitch Asser,4.672941,2.0,,1,13,1501
ud_4188856,JavaScript - The complete guide,https://www.udemy.com/course/javascript-advanced-and-essentials-from-scratch-w/,Nico @softcademy,3.9553804,4.5,,0,13,2498
