course_id,course_title,course_url
ud_1997588,Bootstrap 4 For Everyone,https://www.udemy.com/course/bootstrap-4-for-everyone/
ud_3085860,Porto Visual Composer CSS Woocommerce Zero to Hero  2020,https://www.udemy.com/course/porto-visual-composer-css-woocommerce-zero-to-hero-2020/
ud_4882574,Deploy a Django web app with Nginx and Amazon ECS - 2024,https://www.udemy.com/course/deploy-a-django-web-app-with-nginx-and-amazon-ecs-2022/
ud_3216285,Angular and Laravel: A Practical Guide with Docker,https://www.udemy.com/course/angular-laravel-admin/
ud_680402,"Learn SQL, PHP-PDO, JavaScript and Bootstrap for web apps",https://www.udemy.com/course/learn-sql-and-php-to-build-powerful-and-secure-web-apps/
ud_3383788,Complete Front End Web Development Bootcamp 2020,https://www.udemy.com/course/complete-front-end-web-development-bootcamp-2020/
ud_2815171,"The React Developer Course with Hooks, Context API and Redux",https://www.udemy.com/course/the-react-developer-course-with-hooks-context-api-and-redux/
ud_2108386,A Gentle Introduction To JavaScript For Beginners,https://www.udemy.com/course/a-gentle-introduction-to-javascript-for-beginners/
ud_4767516,Divi Training: Manage a Divi WordPress Website UPDATED 2024,https://www.udemy.com/course/managing-a-website-built-with-divi/
ud_5177590,Django with Tailwind CSS,https://www.udemy.com/course/django-with-tailwind-css/
ud_630984,Learn to Program in BackboneJs : Code like a Pro,https://www.udemy.com/course/learn-to-program-in-backbonejs-code-like-a-pro/
ud_5216652,"ASP.NET Core Identity with Angular (JWT, Email Confirmation)",https://www.udemy.com/course/aspnet-core-identity-with-angular-jwt-email-confirmation/
ud_5611686,Webflow for Beginners: Create Your First Website,https://www.udemy.com/course/webflow-for-beginners-create-your-first-website/
ud_749560,HTML5 CSS3 JQUERY Single Page Website Project from Scratch,https://www.udemy.com/course/html5-css3-jquery-single-page-website-project-from-scratch/
ud_1564414,Projects in ASP.NET Core 2.0,https://www.udemy.com/course/projects-in-aspnet-core-20/
ud_2389098,Async API with Asp.Net Core & EF Core (step by step project),https://www.udemy.com/course/api-with-asp-net-core-mvc/
ud_5195136,Creative Coding Deep Dive for Beginners,https://www.udemy.com/course/creative-coding-deep-dive-for-beginners/
ud_2250474,Create Music Website for Music Artists & Bands in WordPress,https://www.udemy.com/course/professional-music-website-creation-for-artists-bands-in-wp/
ud_3643466,Create Make an Online Ecommerce Store Website: Grizzly Ridge,https://www.udemy.com/course/create-make-an-online-ecommerce-store-website-grizzly-ridge/
ud_4690424,"Responsive Portfolio Website HTML5, CSS3, JavaScript (2024)",https://www.udemy.com/course/responsive-portfolio-website-using-html5-css3-javascript-bootstrap5/
ud_1342088,"2D Animation with CSS Animations - Complete course, project",https://www.udemy.com/course/2d-animation-with-css-animations-complete-course-project/
ud_643732,Complete Beginner to JavaScript Developer,https://www.udemy.com/course/complete-beginner-to-javascript-developer/
ud_814206,Learn By Example: PHP For Dynamic Websites,https://www.udemy.com/course/learn-by-example-php-for-dynamic-websites/
ud_1593020,AJAX using JavaScript Libraries jQuery and Axios,https://www.udemy.com/course/ajax-jquery-axios/
ud_3910988,"MERN Stack Development with React , Redux , Node 2021",https://www.udemy.com/course/mern-stack-development-with-react-redux-node-2021/
ud_3046322,PHP User Registration Form with MySQL | Create Sign up form,https://www.udemy.com/course/php-user-registration-form-with-mysql-create-sign-up-form/
ud_4295804,"Node, Express, Angular 12 & MySQL full stack web development",https://www.udemy.com/course/node-express-angular-12-mysql-full-stack-web-development/
ud_2022162,CodeIgniter 4 - Beginner to Expert. The best PHP framework,https://www.udemy.com/course/codeigniter-4-beginner-to-advanced-the-best-php-framework/
ud_1395990,Learning PHP Data Objects PDO,https://www.udemy.com/course/learning-php-data-objects-pdo-for-beginners/
ud_4018498,"Vue 3, Nuxt.js and NestJS: A Rapid Guide - Advanced",https://www.udemy.com/course/vue-nestjs-advanced/
ud_3007584,Vue 3 and Laravel Authentication: Forgot and Reset Password,https://www.udemy.com/course/vue-and-laravel-authentication/
ud_1233780,JSF - building complete CMS with Java and JavaServer Faces,https://www.udemy.com/course/jsf-building-complete-cms-with-java-and-javaserver-faces/
ud_752128,Typescript Async/Await in Node JS with testing,https://www.udemy.com/course/typescript-asyncawait-in-node-js-with-testing/
ud_4996252,"30+ React Projects, Learn React JS by Building 30+ Web Apps",https://www.udemy.com/course/30-react-projects-learn-react-js-by-building-30-web-apps/
ud_599628,How to manage your own VPS and create websites,https://www.udemy.com/course/manage-vps/
ud_2504808,Fundamentals of Apache Tomcat,https://www.udemy.com/course/fundamentals-of-apache-tomcat/
ud_1995758,Learn Analytics with AWS Kinesis,https://www.udemy.com/course/awskinesis/
ud_3559451,The Complete Front End Web Developer Course 2021,https://www.udemy.com/course/web-development-fundamentals-htmlcssbootstrapjavascript/
ud_4636714,JavaScript Masterclass for Beginner to Expert: Bootcamp,https://www.udemy.com/course/javascript-course-for-beginner-to-expert-data-visualization/
ud_2029660,Web Application Development with Yii PHP Framework,https://www.udemy.com/course/web-application-development-with-yii-php-framework/
ud_2834734,The Complete Firebase & JavaScript Beginner's Friendly Guide,https://www.udemy.com/course/javascript-firebase-build-full-stack-web-apps-faster/
ud_2566314,Developing Single Page Applications,https://www.udemy.com/course/developing-single-page-applications/
ud_1941722,Create Virtual Meeting Rooms In Your Website,https://www.udemy.com/course/live-online-meetings-and-web-conferencing/
ud_3293408,Mastering Deno.js: Beginner to Expert [2022],https://www.udemy.com/course/mastering-denojs-beginner-to-expert/
ud_2429340,"Vue.js 2: Zero to Hero, Vuex Store, Vue CLI 3-Complete Guide",https://www.udemy.com/course/vuejs-vuex-complete-guide/
ud_3589890,Django Crash Course,https://www.udemy.com/course/django-graphql/
ud_3803476,SignalR on .NET 5: everything you need to know,https://www.udemy.com/course/signalr-on-net-5-everything-you-need-to-know/
ud_5710168,Django And React: Build a Multi-vendor E-commerce Website,https://www.udemy.com/course/django-and-react-build-a-multi-vendor-e-commerce-website/
ud_1593058,Alexa Skills - How to Create An Alexa Skill Flash Briefing!,https://www.udemy.com/course/alexa-skills-how-to-create-an-alexa-skill-flash-briefing/
ud_4331094,"Build A TodoList with Java, Spring Boot and React",https://www.udemy.com/course/build-a-todolist-with-java-spring-boot-and-react/
ud_4111850,VueJS 3 & Tailwindcss: Landing Page edition,https://www.udemy.com/course/vue-tailwindcss/
ud_5389436,Next.js React NextAuth Serverless API FullStack Development,https://www.udemy.com/course/nextjs-nextauth-next-api-react/
ud_5173910,Build Ecommerce REST API with Django REST Framework & Python,https://www.udemy.com/course/build-ecommerce-rest-api-with-django-rest-framework/
ud_2324904,WordPress Forms Development: Formidable Forms Masterclass,https://www.udemy.com/course/wordpress-forms-development-formidable-forms-masterclass/
ud_1512186,Advance CSS Grid - Build 4 Major Responsive Websites (2022),https://www.udemy.com/course/css-grid-the-complete-guide/
ud_4899196,"Learn HTML Canvas - Pixels, Particles & Physics",https://www.udemy.com/course/learn-html-canvas-pixels-particles-physics/
ud_5665424,"JavaScript 20 Projects In 20 Days HTML, CSS & JavaScript",https://www.udemy.com/course/javascript-20-projects-in-20-days-html-css-javascript/
ud_3432242,Learn Python Django & Angular 10 by creating a FullStack App,https://www.udemy.com/course/learn-python-django-angular-10-by-creating-a-fullstack-app/
ud_4216036,Angular 12 and .NET Core Web API Full Stack Master Course,https://www.udemy.com/course/angular-12-and-net-core-web-api-full-stack-master-course/
ud_4642300,HTML CSS JavaScript Course for UI/UX Modern Web Developers,https://www.udemy.com/course/html-css-javascript-course-for-modern-web-developers/
ud_1474928,"Command Line, NPM, Babel 6 and Webpack 3 Crash Course",https://www.udemy.com/course/command-line-instrument-npm-babel-and-webpack-crash-course/
ud_2527740,React ASP.NET Core Starter Guide,https://www.udemy.com/course/react-asp-net-core/
ud_4570880,Full Stack Web Development Foundations: Scratch to Advanced,https://www.udemy.com/course/full-stack-web-development-foundations/
ud_1988206,2D Game Development W/ Javascript & CSS3- Create Memory Game,https://www.udemy.com/course/2d-game-development-javascript-css3-create-memory-game/
ud_4710540,Laravel 9 From Beginner To Freelancer,https://www.udemy.com/course/laravel-9-from-beginner-to-freelancer/
ud_2732518,WordPress Gutenberg Editor - Master The Basics & Beyond,https://www.udemy.com/course/wordpress-gutenberg-editor-training/
ud_2345768,Cloud Storage services on AWS and Microsoft Azure,https://www.udemy.com/course/aws-vs-microsoft-azure-cloud-storage-services/
ud_2417586,Ultimate PHP & MySQL Web Development Course & OOP Coding,https://www.udemy.com/course/php-mysql-course/
ud_4671724,Mastering Angular 15/16/17 From Scratch Step By Step,https://www.udemy.com/course/masteringangular/
ud_705168,Learn NodeJS Authentication,https://www.udemy.com/course/learn-nodejs-authentication/
ud_1701670,Advanced Woocommerce - Step by Step,https://www.udemy.com/course/advanced-woocommerce/
ud_4456290,Building Web GIS Apps with C# ASP.NET CORE MVC and Leaflet,https://www.udemy.com/course/building-web-gis-apps-with-c-aspnet-core-mvc-and-leaflet/
ud_2033228,Deploy Django on VPS Ubuntu Apache Nginx uWSGI systemctl AWS,https://www.udemy.com/course/deploy-django-on-vps-ubuntu-apache-nginx-uwsgi-systemctl-aws/
ud_893616,"Latest CMS Blog,Freelancing Services Template In PHP&MYSQLI.",https://www.udemy.com/course/learn-php-mysqli-with-a-dynamic-blog/
ud_2150584,Complete JavaScript Course For Beginners to Master - 2019,https://www.udemy.com/course/complete-javascript-course-for-beginners-to-master-2019/
ud_823236,Practical Guide to Web Development,https://www.udemy.com/course/designers-guide-to-web-development/
ud_3854992,CodeIgniter 4 HMVC Beginners To Advance Tutorial,https://www.udemy.com/course/codeigniter-4-hmvc-beginners-to-advance-tutorial/
ud_2646768,"Top Web Development Bundle: Django, Ruby on Rails, Node",https://www.udemy.com/course/ultimate-web-development-bundle-django-ruby-on-rails-node/
ud_1038786,JavaScript from Beginner to Advanced,https://www.udemy.com/course/javascript-from-beginner-to-advanced/
ud_5019408,React JS Practice Test For Personal Development,https://www.udemy.com/course/certified-react-js-practice-test-for-personal-development/
ud_3312816,Building Applications with Blazor in .NET Core 3.1/.NET 5.0,https://www.udemy.com/course/building-applications-with-blazor/
ud_1879064,Beginning Selenium WebDriver Testing in Python,https://www.udemy.com/course/beginning-selenium-webdriver-testing-in-python/
ud_1781200,Build and Secure Restful APIs with Nodejs and MongoDB,https://www.udemy.com/course/build-and-secure-restful-apis-with-nodejs-and-mongodb/
ud_85702,CSS3 MasterClass - Transformations And Animations,https://www.udemy.com/course/css3-masterclass/
ud_4728312,Mendix : Building a Pluggable Widgets With React Hooks,https://www.udemy.com/course/mendix-building-a-pluggable-widgets-with-react-hooks/
ud_2602626,Build and Learn ASP.NET 6.0 Blazor Hands-On,https://www.udemy.com/course/build-and-learn-aspnet-core-3_1-blazor-hands-on/
ud_5507552,Angular Mastery: Build Modern Web Applications from Scratch,https://www.udemy.com/course/build-angular-projects/
ud_5501218,Web Projects: 40 Projects to Build Your CV,https://www.udemy.com/course/web-projects-40-projects-to-build-your-cv/
ud_1320864,Starting with REST API's,https://www.udemy.com/course/starting-with-rest-apis/
ud_3447208,WordPress Plugin Development with Vue.js (2021),https://www.udemy.com/course/wp-plugin-development/
ud_4561842,The Ultimate Apache Tomcat Training Course: All In One,https://www.udemy.com/course/the-ultimate-apache-tomcat-training-course-all-in-one/
ud_2579402,Master Angular Fundamentals by Building a Real App,https://www.udemy.com/course/angular-by-example/
ud_328960,Wordpress Starting Kit: Build Your Site From Scratch,https://www.udemy.com/course/wordpress-sites/
ud_4272890,Complete Guide To Redux-Saga With React JS,https://www.udemy.com/course/complete-guide-to-redux-saga-with-react-js/
ud_4313634,JSP - Java Full Stack,https://www.udemy.com/course/jsp-by-digiflax/
ud_4877462,Ultra-Fast WordPress Speed With 10Web WordPress Web Hosting,https://www.udemy.com/course/ultra-fast-wordpress-speed/
ud_2690554,How To Make A Wordpress Website 2020 | Divi Theme Tutorial,https://www.udemy.com/course/how-to-make-a-wordpress-website-2020-divi-theme-tutorial/
ud_1923144,"Web Scraping in Python by BeautifulSoup, Scrapy & Selenium",https://www.udemy.com/course/web-scraping-in-python/
ud_3541414,Build 6 Responsive Real World Websites using HTML CSS JS,https://www.udemy.com/course/build-real-world-website-using-html5-css3-and-javascript/
ud_5616988,The Complete Web Development Bootcamp 2024,https://www.udemy.com/course/web-development-complete-bootcamp-2023/
ud_3711216,The Ultimate Authentication Course with NestJS and React,https://www.udemy.com/course/react-nest-authentication/
ud_3829786,React and Golang: A Practical Guide,https://www.udemy.com/course/react-go-admin/
ud_4393226,The Ultimate Authentication Course with NodeJS and React,https://www.udemy.com/course/react-node-authentication/
ud_1025288,Learn To Build A User Login System Using NodeJS,https://www.udemy.com/course/learn-to-build-a-user-login-system-using-nodejs/
ud_5273224,Front end web development in Rust,https://www.udemy.com/course/front-end-web-development-in-rust/
ud_5011402,Solid JS & Firebase - The Complete Guide for Twitter Clone,https://www.udemy.com/course/solid-js-firebase-the-complete-guide-twitter-clone-app/
ud_1803174,"LAMP Stack and WAMP, MAMP : Install PHP, Apache, Perl, MySQL",https://www.udemy.com/course/learning-installing-apache-mysql-and-php/
ud_3209305,Zoom API For Website -Integrate with PHP CodeIgniter Quickly,https://www.udemy.com/course/integrate-zoom-live-streaming-api-in-php-codeigniter/
ud_1767758,Amazon Web Services(AWS) for Beginners,https://www.udemy.com/course/amazon-web-services-aws-for-beginners/
ud_3367884,React Native From Scratch with Hooks and Context,https://www.udemy.com/course/react-native-from-scratch-with-hooks-and-context/
ud_4660898,Create Online Course Website with WordPress Using Tutor LMS,https://www.udemy.com/course/create-online-course-website-with-wordpress-using-tutor-lms/
ud_1934202,PHP Programming For Everyone,https://www.udemy.com/course/php-programming-for-everyone/
ud_2474378,"Create your Own Cryptocurrency POW/POS | Scrypt, X11",https://www.udemy.com/course/create-your-own-cryptocurrency-pow-pos/
ud_2374028,How To Make A Digital Download Website With WordPress,https://www.udemy.com/course/how-to-make-a-digital-download-website-with-wordpress/
ud_948204,Web Building Starter Pack. Html Css and JQuery Animations,https://www.udemy.com/course/web-building-starter-pack-html-css-and-jquery-animations/
ud_2583132,Python Flask for Beginners - Urdu / Hindi,https://www.udemy.com/course/flask-framework-from-scratch-urdu-hindi/
ud_1985682,Microservices with Spring Cloud,https://www.udemy.com/course/microservices-architecture-with-spring-cloud/
ud_113888,Writing CSS with {LESS} - Tutorial From Infinite Skills,https://www.udemy.com/course/writing-css-with-less-tutorial-from-infinite-skills/
ud_3884718,Zero to Pro Web Developer Bootcamp - Get Hired in 2022!,https://www.udemy.com/course/zero-to-pro-web-developer-bootcamp/
ud_2986228,Complete Practical .NET Core Worker Service Development,https://www.udemy.com/course/workerservice/
ud_1706250,Full Stack Web Development with PHP in 10 Days,https://www.udemy.com/course/fastest-full-stack-web-development-course-beginners/
ud_4315126,WordPress for Beginners - Website Building made Easy,https://www.udemy.com/course/wordpress-website-in-1-day/
ud_4591288,"Full Mern Stack Project with MongoDB, Express, React, NodeJS",https://www.udemy.com/course/full-mern-stack-project-with-mongodb-express-react-nodejs/
ud_4445728,HTML For Begginers || Web Designing With HTML,https://www.udemy.com/course/html-for-begginers-web-designing-with-html-c/
ud_1683382,WordPress Multisite - Step by Step,https://www.udemy.com/course/wp-multisite/
ud_1285928,Slider Revolution for WordPress,https://www.udemy.com/course/slider-revolution/
ud_1980434,Machine Learning and Big Data Analytics with AWS,https://www.udemy.com/course/machine-learning-and-big-data-analytics-with-aws/
ud_56259,jQuery UI In Depth,https://www.udemy.com/course/jquery-ui-in-depth/
ud_1472500,"Stripe Payment Subscription Integration With PHP, HTML & CSS",https://www.udemy.com/course/stripe-payment-subscription-integration-with-php-html-css/
ud_1419922,Build Two Websites With HTML and CSS,https://www.udemy.com/course/build-a-resume-website-with-html-and-css/
ud_4577596,WordPress Theme Development for Themeforest with Elementor,https://www.udemy.com/course/wordpress-theme-elementor-integration-for-themeforest/
ud_1099490,Build a Real-Time Online Game with Laravel,https://www.udemy.com/course/online-game-with-laravel/
ud_4323152,"Instagram clone with FastAPI, ReactJS and Android",https://www.udemy.com/course/instagram-clone/
ud_5535132,Ultimate Front-End Web Development Course,https://www.udemy.com/course/ultimate-front-end-web-development-course/
ud_1929502,Java Masterclass|Basic to OOP Programming with IntelliJ IDEA,https://www.udemy.com/course/java-masterclassbasic-to-oop-programming-with-intellij-idea/
ud_4101394,Learn CodeIgniter 4 API Development Using JWT Authentication,https://www.udemy.com/course/learn-codeigniter-4-api-development-tutorial-step-by-step/
ud_4809786,Material-UI 5 and React | Learn by building projects,https://www.udemy.com/course/material-ui-and-react-learn-by-building-projects/
ud_5360568,Build ASP.NET Web API For E-Commerce with .NET 7,https://www.udemy.com/course/build-aspnet-web-api/
ud_2304802,Learn React Hooks in a Better Way,https://www.udemy.com/course/learn-react-hooks-in-a-better-way/
ud_3971978,Build a news portal with Laravel and Bootstrap 2022,https://www.udemy.com/course/build-a-news-portal-with-laravel-and-bootstrap-2021/
ud_4252498,CSS Infinity - Creative CSS Animation Course,https://www.udemy.com/course/infinity-creative-css-animation-course/
ud_4932756,Drupal developer essentials,https://www.udemy.com/course/drupal-developer-essentials/
ud_1777558,"PHP for Beginners Part 5: PHP, PDO, MySQL, jQuery AJAX",https://www.udemy.com/course/multiple-dropdown-lists-using-jquery-ajax-mysql-and-php/
ud_1296318,Learn HTML & CSS By Building a Facebook Clone,https://www.udemy.com/course/learn-html-css-by-building-a-facebook-clone/
ud_2809845,50 Things You've Been Doing Wrong in C# and .NET Core,https://www.udemy.com/course/50-things-youve-been-doing-wrong-in-c-and-net-core/
ud_5135840,Build a WordPress Powered Amazon Affiliate Site on NGINX,https://www.udemy.com/course/build-a-wordpress-powered-amazon-affiliate-site-on-nginx/
ud_1986342,Professional Node.js,https://www.udemy.com/course/professional-nodejs/
ud_3909476,Full Stack Development: React (React Hooks) and Spring Boot,https://www.udemy.com/course/full-stack-development-react-hooks-and-spring-boot/
ud_3604540,LeetCode & JavaScript Complete Course for Web Developer 2023,https://www.udemy.com/course/coding-interview-crash-course-for-web-developer-2020/
ud_1540822,Wordpress for Beginners: Build your Brand with Wordpress,https://www.udemy.com/course/wordpress-for-beginners-build-your-brand-with-wordpress/
ud_1948162,HTML Programming For Everyone,https://www.udemy.com/course/html-programming-for-everyone/
ud_1648434,Master Scalable WordPress Deployment On AWS Cloud,https://www.udemy.com/course/master-scalable-wordpress-deployment-on-aws-cloud/
ud_4752490,Complete ASP.NET Core MVC 6: A Project guide 2024,https://www.udemy.com/course/aspnet-core-mvc-webforms-a-project-method-from-scratch/
ud_5008510,The Art of Doing:  Web Development for Beginners,https://www.udemy.com/course/the-art-of-doing-web-development-for-beginners/
ud_1648550,Accessible Design,https://www.udemy.com/course/accessible-design/
ud_2306676,Full-Stack Web Development with Flask,https://www.udemy.com/course/full-stack-web-development-with-flask/
ud_2360462,Master Nuxt.js - A Vuejs framework by building projects,https://www.udemy.com/course/master-nuxtjs-a-vuejs-framework-by-building-projects-and-deploy/
ud_2624520,"Using React, Bootstrap, and AWS Amplify to Build Apps",https://www.udemy.com/course/building-and-deploying-a-reactjs-web-app-from-scratch/
ud_4110424,Modern JavaScript Bootcamp - Beginner To Advanced,https://www.udemy.com/course/modern-javascript-bootcamp-beginner-to-advanced/
ud_3559315,Advanced CSS For Web Developers,https://www.udemy.com/course/advanced-css-for-web-developers/
ud_4461476,NodeJS Microservices: Breaking a Monolith to Microservices,https://www.udemy.com/course/node-microservices/
ud_5495618,NextJS E-Com Masterclass: Learn The All New Next JS,https://www.udemy.com/course/nextjs-e-com-masterclass-full-stack-brilliance/
ud_1630644,Basic HTML For Beginners: Build A Professional Web Pages,https://www.udemy.com/course/the-basics-of-html-build-web-pages-easy-and-quick/
ud_828918,PHP with PDO and OOP for beginners,https://www.udemy.com/course/php-pdo-oop/
ud_241590,Make a professional website - 30 Day Guarantee. Discounted!,https://www.udemy.com/course/make-your-own-business-website-beginner-and-intermediate/
ud_2702952,Learn PHP By Building A Web Application(Result Checking App),https://www.udemy.com/course/develop-an-online-students-result-checking-portal/
ud_5605692,MERN Stack: All You Need to Know with Practical Project,https://www.udemy.com/course/all-you-need-to-know-mern-stack-with-practical-project/
ud_5192430,MERN Stack E-commerce Project: Part 2: Frontend Only,https://www.udemy.com/course/mern-stack-ecommerce-project-part-2-frontend-only/
ud_465818,Rapid Gulp,https://www.udemy.com/course/rapid-gulp/
ud_955080,E Commerce Website Development In PHP With PDO,https://www.udemy.com/course/e-commerce-website-development-in-php-with-pdo/
ud_4868884,The Complete Web Development Bootcamp with Go and Gin,https://www.udemy.com/course/go-and-gin/
ud_4718122,Full Stack CRUD application with Spring Boot and React Hooks,https://www.udemy.com/course/full-stack-crud-application-with-spring-boot-and-react-hooks/
ud_1212898,The CSS Flexbox Guide: Build 5 Real Flexible Projects!,https://www.udemy.com/course/css3-flexbox-course-build-5-real-flexible-layouts/
ud_726290,Star Rating Project AJAX with JSON response from PHP MySQL,https://www.udemy.com/course/star-rating-project-ajax-with-json-response-from-php-mysql/
ud_4156210,Bootstrap Bootcamp (featuring Bootstrap 5),https://www.udemy.com/course/bootstrap-5-bootcamp/
ud_4278972,ASP .Net Core 5 Web APIs Using DB First [In-depth in 8 Days],https://www.udemy.com/course/asp-net-core-5-web-apis-using-db-first-in-depth-in-8-days/
ud_3794956,Affiliate websites and Wordpress Guide,https://www.udemy.com/course/affiliate-marketing-and-wordpress-guide/
ud_5018432,Build TO-DO List App in React Js From Scratch,https://www.udemy.com/course/build-to-do-list-app-in-react-js-from-scratch/
ud_4802980,HTML & CSS 2024: Hands-on No-nonsense Guide,https://www.udemy.com/course/html-css-less-flex-grid-course-tutorial/
ud_5599424,"Learn Web Development from Scratch (HTML ,CSS, JavaScript)",https://www.udemy.com/course/learn-web-development-from-scratch-html-css-javascript/
ud_5192168,The Ultimate ReactJs Beginner  Course To Advance 2024,https://www.udemy.com/course/react-js-basic-to-advance-learn-by-doing/
ud_3279110,Learn JQuery Programming Practically,https://www.udemy.com/course/learn-jquery-programming-practically/
ud_1163894,Build a Chatbot integrated Website using Bootstrap 4,https://www.udemy.com/course/build-a-chatbot-integrated-website-using-bootstrap-4/
ud_2345764,Cloud Migration on AWS and Microsoft Azure,https://www.udemy.com/course/cloud-migration-on-aws-and-microsoft-azure/
ud_1604186,"Build Serverless App with AWS Lambda, DynamoDb, API Gateway",https://www.udemy.com/course/serverless-computing-with-aws-lambda-faas/
ud_2569752,"Advanced CSS & SASS: Framework, Flexbox, Grid, Animations",https://www.udemy.com/course/advanced-css-sass-framework-flexbox-grid-animations/
ud_536546,WordPress Theme Customization 102 - Create a WP Child Theme,https://www.udemy.com/course/wordpress-child-theme-customization/
ud_5118526,Credit Risk Modeling using R Programming,https://www.udemy.com/course/credit-risk-modeling-using-r-programming/
ud_1371888,Start to Finish Unity® Games and Python Coding,https://www.udemy.com/course/unitygamespythoncoding/
ud_1927650,Machine Learning with AWS AI and IBM Watson,https://www.udemy.com/course/machine-learning-with-aws-ai-and-ibm-watson/
ud_2237974,Learn PHP  and develop  Projects.,https://www.udemy.com/course/php-for-beginners-and-intermediate-developers-2-projects/
ud_4494880,Hands-on .NET Minimal API for Web Developers,https://www.udemy.com/course/minimal-api/
ud_5271874,ChatGPT: Create a Hospital Management System using ChatGPT,https://www.udemy.com/course/harness-the-power-of-chatgptcreate-a-revolutionary-hospital/
ud_5393688,"10 Projects In 10 Days - HTML, CSS & JavaScript",https://www.udemy.com/course/10-projects-in-10-days-html-css-javascript/
ud_3862824,Become a full-stack C# developer,https://www.udemy.com/course/c-sharp-full-stack/
ud_4290024,Build 8 Types of WordPress Websites in this 1 Course Only,https://www.udemy.com/course/build-7-types-of-wordpress-websites-in-this-1-course-only/
ud_4578132,Build App & Website on Single Code Base: React Native & AWS,https://www.udemy.com/course/build-app-and-website-on-single-code-base-react-native-aws/
ud_1793292,Advanced Python Programming,https://www.udemy.com/course/advanced-python-programming/
ud_3867676,Master React JS with 10 Hands-On Projects,https://www.udemy.com/course/master-react-js-with-10-hands-on-projects/
ud_2303098,Hands-On MERN Stack Web Development,https://www.udemy.com/course/hands-on-mern-stack-web-development/
ud_1809282,"IBM Masterclass- Bluemix, Watson, Cloudant and more",https://www.udemy.com/course/ibm-masterclass-bluemix-watson-cloudant-and-more/
ud_5436836,PHP Laravel 2024: Build Amazing Restaurant Management System,https://www.udemy.com/course/php-laravel-2023-build-amazing-restaurant-management-system/
ud_1457704,LEARNING PATH: Java: Microservices with Java for Experts,https://www.udemy.com/course/learning-path-java-microservices-with-java-for-experts/
ud_2899232,React and Laravel Authentication: Forgot and Reset Password,https://www.udemy.com/course/react-and-laravel-authentication/
ud_1575824,Basic C# Programming with Visual Studio,https://www.udemy.com/course/visual-studio-the-basic-c-programming-course/
ud_1884388,Amazon Cognito with AWS Cloud- Hands-on,https://www.udemy.com/course/amazon-cognito-with-aws-cloud/
ud_3878746,Amazon S3 - Master course,https://www.udemy.com/course/amazon-s3-master-course/
ud_3482836,Angular and Laravel: Breaking a Monolith to Microservices,https://www.udemy.com/course/angular-laravel-microservices/
ud_1995750,Learn Analytics with AWS Athena and Quicksight,https://www.udemy.com/course/learn-analytics-with-aws-athena-and-quicksight/
ud_1613974,How FlexBox and CSS Grid replaces CSS Floats? with Example,https://www.udemy.com/course/how-flexbox-and-css-grid-replaces-css-floats-with-example/
ud_1238262,AngularJs with Bootstrap in Action,https://www.udemy.com/course/angularjs-in-action/
ud_3699964,Ruby on Rails 6: Startup MVP: School Attendance Tracking App,https://www.udemy.com/course/ruby-on-rails-authentication-authorization-mvp/
ud_4935396,Next.js with React - Developer's App (Practical Way),https://www.udemy.com/course/next-js-with-react-build-personal-app-blogs-portfolios/
ud_1691760,Student Registration System in PHP With Admin Panel,https://www.udemy.com/course/student-registration-system-in-php/
ud_793378,How to Get a Job as a Web Developer - Start Your Career,https://www.udemy.com/course/how-to-get-a-job-as-a-developer/
ud_2855116,React Web Development || Become a React Developer,https://www.udemy.com/course/react-web-development-become-a-react-developer/
ud_2960946,"Node.js REST API: Express, MySQL, Basic Auth, OAuth2, JWT",https://www.udemy.com/course/noderestapi/
ud_3122310,Webpack 5: Getting Started 2020,https://www.udemy.com/course/webpack-5-complete-developers-guide-2020/
ud_2197988,Chat Application In PHP With MySQL And JavaScrip ( Laravel ),https://www.udemy.com/course/advance-chat-system-using-php/
ud_1541108,Webpack for React Applications,https://www.udemy.com/course/webpack-for-react-applications/
ud_3641342,30 HTML CSS & JavaScript projects in 30 Days for Beginners,https://www.udemy.com/course/30-html-css-javascript-projects-in-30-days-for-beginners/
ud_4636738,Javascript Interview Questions with answers,https://www.udemy.com/course/javascript-interview-questions-and-answers/
ud_895040,Build WordPress Plugin to extend Beaver Builder,https://www.udemy.com/course/build-wordpress-plugin-to-extend-beaver-builder/
ud_4019776,Create a document search system in Laravel,https://www.udemy.com/course/laravel-document-search/
ud_4210234,C# & .NET Core for Beginners,https://www.udemy.com/course/c-net-core-for-beginners/
ud_4373864,Create WordPress Website | Full Divi Theme Tutorial,https://www.udemy.com/course/makes-wordpress-website-by-divi-full-divi-theme-tutorial/
ud_4560940,SASS Complete Course : From Beginner to Advanced (2024),https://www.udemy.com/course/the-complete-sass-course-from-beginner-to-advanced-2022-c/
ud_1528932,E-Commerce in Codeigniter step by step guide from scratch,https://www.udemy.com/course/e-commerce-in-codeigniter-step-by-step-guide-from-scratch/
ud_1513820,PHP MySQL Fundamentals from Scratch with Examples & Projects,https://www.udemy.com/course/php-mysql-fundamentals-from-scratch-with-examples-projects/
ud_2542833,Easy & Fast Website Creation Using WordPress 6.0.1 Jul 2022,https://www.udemy.com/course/easy-fast-websites-creation-using-wordpress/
ud_3469978,React Essentials with Typescript: A Practical Guide,https://www.udemy.com/course/react-admin/
